split,label,group,grouping,path,sha256,pixel_sha256,width,height,source_url
train,maize_healthy,maize_healthy:image:098a17fd-0351-4f0f-a4a8-6f2a638b4afb___R.S_HL 7897 copy 2.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/098a17fd-0351-4f0f-a4a8-6f2a638b4afb___R.S_HL 7897 copy 2.jpg,ac6cc91daa0888a33e23537f8360aec4dd34cad94e377273f087e514e9e7b091,0ddef2f36ebdc5cec118188a73732ac5fbabedda4dfeec3e2f74e847cca57a02,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/098a17fd-0351-4f0f-a4a8-6f2a638b4afb___R.S_HL%207897%20copy%202.jpg
train,maize_healthy,maize_healthy:image:0997fbc9-8297-4a33-ab73-6f8096f5bc04___R.S_HL 8186 copy 3.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/0997fbc9-8297-4a33-ab73-6f8096f5bc04___R.S_HL 8186 copy 3.jpg,705024485f6a4e7fd10e96f65b076371d624a811c40cfde667c9b6599eb63260,87a2ef3057330b38995ad859f0d93e36c9a792338c1ac6dd5aef4d0e93b1ec28,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0997fbc9-8297-4a33-ab73-6f8096f5bc04___R.S_HL%208186%20copy%203.jpg
train,maize_healthy,maize_healthy:image:09cc5ed5-8de6-4a45-9cc2-166363c5a1e2___R.S_HL 5558 copy.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/09cc5ed5-8de6-4a45-9cc2-166363c5a1e2___R.S_HL 5558 copy.jpg,edbf5c431a9128d9122314009860fdb0cda61878355e0bcb8780d8f5739e81e0,287e8d6a593bcf98546cc4364326ba9afb5d5bda2e159fdfaf4476d9516341d6,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/09cc5ed5-8de6-4a45-9cc2-166363c5a1e2___R.S_HL%205558%20copy.jpg
train,maize_healthy,maize_healthy:image:0a1a49a8-3a95-415a-b115-4d6d136b980b___R.S_HL 8216 copy.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/0a1a49a8-3a95-415a-b115-4d6d136b980b___R.S_HL 8216 copy.jpg,97657260d766f621fcaeecc7dc287a0704006d0847374c142e93678a5c3939e1,25c15887ff56745286beacb04d556c0e3bca23f26c36ff6fb1f7a85c91d1e285,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0a1a49a8-3a95-415a-b115-4d6d136b980b___R.S_HL%208216%20copy.jpg
validation,maize_healthy,maize_healthy:image:0a2dec45-729b-4825-b814-a73d14e8c7fe___R.S_HL 8211 copy.jpg,image_only_provisional,data/multicrop-v1/splits/validation/maize_healthy/0a2dec45-729b-4825-b814-a73d14e8c7fe___R.S_HL 8211 copy.jpg,18cfaace8860c723c48ea31a33909dc8c0ddea03d9d0253d038dfc7cd16ab925,a1c08e641e1378dc47a81baf2b6cb4b514c15acb5c465bd559082c64fd781a89,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0a2dec45-729b-4825-b814-a73d14e8c7fe___R.S_HL%208211%20copy.jpg
train,maize_healthy,maize_healthy:image:0a5cb475-a6e8-4233-b251-bc5165868730___R.S_HL 7978 copy.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/0a5cb475-a6e8-4233-b251-bc5165868730___R.S_HL 7978 copy.jpg,29cb5ddee2c18130abba7217a3f8dd0f6cd807ee2a83d87514f8aae4fd2e0caf,be1c2c63c7ad3a825ab3df5ea61099e0a23431f61eae426905921c4da06a86d5,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0a5cb475-a6e8-4233-b251-bc5165868730___R.S_HL%207978%20copy.jpg
train,maize_healthy,maize_healthy:image:0a68ef5a-027c-41ae-b227-159dae77d3dd___R.S_HL 7969 copy.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/0a68ef5a-027c-41ae-b227-159dae77d3dd___R.S_HL 7969 copy.jpg,c02f6d9ca2907774596d52f36c038e3a2e8e3e47a13c7e7c4f865ce44b36bf68,9d7adcb51ad9808903915f3e77fac85ec189cd8a3f2d66b03be0597fb5c76715,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0a68ef5a-027c-41ae-b227-159dae77d3dd___R.S_HL%207969%20copy.jpg
test,maize_healthy,maize_healthy:image:0a72d779-4df2-4365-9251-1733a1a1085c___R.S_HL 7992 copy 2.jpg,image_only_provisional,data/multicrop-v1/splits/test/maize_healthy/0a72d779-4df2-4365-9251-1733a1a1085c___R.S_HL 7992 copy 2.jpg,c393f833ce99b3ed0e103a8433448c848953ec88d7f9e0045f69b16bb70ab827,f7358fc5ac50ee0a42a18940ee1bf902a7b93b77f9a54256b588248fa0ca5af9,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0a72d779-4df2-4365-9251-1733a1a1085c___R.S_HL%207992%20copy%202.jpg
test,maize_healthy,maize_healthy:image:0a966c0b-85d0-41ea-82d2-3121f9325460___R.S_HL 8180 copy 2.jpg,image_only_provisional,data/multicrop-v1/splits/test/maize_healthy/0a966c0b-85d0-41ea-82d2-3121f9325460___R.S_HL 8180 copy 2.jpg,7652afbeec9515127c90635ede55164531a9a5c05f0d2e8a723b6c9ea5904ff3,f536e6e6d4717c7189233f5eaf57ecdf85f049269296736722d461ecb8334064,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0a966c0b-85d0-41ea-82d2-3121f9325460___R.S_HL%208180%20copy%202.jpg
train,maize_healthy,maize_healthy:image:0ad1f85a-765f-43e5-8b7b-4a7521be768d___R.S_HL 5520 copy 2.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/0ad1f85a-765f-43e5-8b7b-4a7521be768d___R.S_HL 5520 copy 2.jpg,24b2ce20f8b25c7a282ecb5a6ca91760e10c63cd217986f00321842d3b39c958,73b733fdb93b82b1d3f22e0dfe9bc54df380f4ffc3987b8f0ce92d33de06338e,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0ad1f85a-765f-43e5-8b7b-4a7521be768d___R.S_HL%205520%20copy%202.jpg
train,maize_healthy,maize_healthy:image:0af3d913-471e-4769-9372-e0af517ba507___R.S_HL 5524 copy 2.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/0af3d913-471e-4769-9372-e0af517ba507___R.S_HL 5524 copy 2.jpg,f1764c205dd0f41b8d78db8bee4950449114836d5c9459f0922cb1f145c71df7,e8ae505539af3246fad184743e06f819d1ee272a17a2c64cf2abb928a4d0c05a,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0af3d913-471e-4769-9372-e0af517ba507___R.S_HL%205524%20copy%202.jpg
test,maize_healthy,maize_healthy:image:0b03beed-0247-4d38-87ba-eb5b94415312___R.S_HL 8233 copy 2.jpg,image_only_provisional,data/multicrop-v1/splits/test/maize_healthy/0b03beed-0247-4d38-87ba-eb5b94415312___R.S_HL 8233 copy 2.jpg,a623ed5f13132bc70b424e82e0222867a2609903052ab55bd55c6cebdc370411,14f891c2b3317976c7317f92e0af17f6d79df66bda09d7d4891eded9d3c06e2b,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0b03beed-0247-4d38-87ba-eb5b94415312___R.S_HL%208233%20copy%202.jpg
train,maize_healthy,maize_healthy:image:0b1610fa-438a-42e2-9ba2-274bb64a29ed___R.S_HL 8091 copy 2.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/0b1610fa-438a-42e2-9ba2-274bb64a29ed___R.S_HL 8091 copy 2.jpg,ed64566e0d25bed48c667e2cd48286ddde04758ccd3d9442214eba7ee219d13a,2e82391cde95353e8ef50ab240512b3ed580b9f781672f3525c6605e3e9c6a54,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0b1610fa-438a-42e2-9ba2-274bb64a29ed___R.S_HL%208091%20copy%202.jpg
validation,maize_healthy,maize_healthy:image:0b2282ef-75e9-47e8-878f-6e1557dc1f00___R.S_HL 8312 copy.jpg,image_only_provisional,data/multicrop-v1/splits/validation/maize_healthy/0b2282ef-75e9-47e8-878f-6e1557dc1f00___R.S_HL 8312 copy.jpg,d5fa22a4f721ad4b5f697a1c3936fb628700af4d5f8c0e4dd8f1cb9c2a0a9dc8,cd5fc94006819f91db39c503986807584992f58b2d69b76c91e6405fe366b0bc,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0b2282ef-75e9-47e8-878f-6e1557dc1f00___R.S_HL%208312%20copy.jpg
train,maize_healthy,maize_healthy:image:0b703646-9307-401b-bd31-ace32353d467___R.S_HL 5499 copy 2.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/0b703646-9307-401b-bd31-ace32353d467___R.S_HL 5499 copy 2.jpg,48ee0d606691cd9d70b38014158dea64cb006890116e0b1a3aeaeed44142034f,0a98f73a6a8d25eed1138491d5c284c0b4538f35fef134013c974f34d7b15cb7,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0b703646-9307-401b-bd31-ace32353d467___R.S_HL%205499%20copy%202.jpg
train,maize_healthy,maize_healthy:image:0b799242-624f-46fb-acd3-a9352e8b4213___R.S_HL 8216 copy 2.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/0b799242-624f-46fb-acd3-a9352e8b4213___R.S_HL 8216 copy 2.jpg,35d5adc337bc6353ff3ccee7140df6c161964cb8075cd5ae720474c58da9286e,1703188c20238f1ba57e38be432c05ac35a06a2022035ecda0cf216347e0a650,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0b799242-624f-46fb-acd3-a9352e8b4213___R.S_HL%208216%20copy%202.jpg
test,maize_healthy,maize_healthy:image:0c039121-6d23-423a-9df3-f86b3ee035da___R.S_HL 8082 copy 2.jpg,image_only_provisional,data/multicrop-v1/splits/test/maize_healthy/0c039121-6d23-423a-9df3-f86b3ee035da___R.S_HL 8082 copy 2.jpg,2592da1592e561a67d568abfb99291460e1ebdbf799296907897b9717834cf74,bdfd47e37b39a5a303c74a37dc62589a0609c8c11619e2540f7c9ccc111d5ee5,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0c039121-6d23-423a-9df3-f86b3ee035da___R.S_HL%208082%20copy%202.jpg
train,maize_healthy,maize_healthy:image:0ca3c51a-3f26-4668-aaad-a7924667f855___R.S_HL 8193 copy 2.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/0ca3c51a-3f26-4668-aaad-a7924667f855___R.S_HL 8193 copy 2.jpg,36727131464ffd5f8e7911992e717e1c3c8fb943362a9847f579be97eba06e1f,d78d95fc4384df51a788c42c2f459dd9fd02fd0fe1df67ed2d8be1da7b83fd66,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0ca3c51a-3f26-4668-aaad-a7924667f855___R.S_HL%208193%20copy%202.jpg
train,maize_healthy,maize_healthy:image:0cdeb628-7351-4bff-abfe-dfe75ad931e4___R.S_HL 8224 copy.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/0cdeb628-7351-4bff-abfe-dfe75ad931e4___R.S_HL 8224 copy.jpg,f61b78d763601eb88940c1959f3ddafc7b6d8170d88203cbe73c27d85454b226,fd3868a0569175af869981f4b143300dd206200dfb89ab70e593077279622f3e,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0cdeb628-7351-4bff-abfe-dfe75ad931e4___R.S_HL%208224%20copy.jpg
test,maize_healthy,maize_healthy:image:0cff7eca-bb9e-4cc3-ad7a-23694bdba903___R.S_HL 8289 copy 2.jpg,image_only_provisional,data/multicrop-v1/splits/test/maize_healthy/0cff7eca-bb9e-4cc3-ad7a-23694bdba903___R.S_HL 8289 copy 2.jpg,46eeda224025e12459576dcd5dc077470158d219b6d505f6a10624bdbf952b2d,90c548192b3824ae999bb5a33c519408b7750f0d32d8c6670793593b51ff0a3c,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0cff7eca-bb9e-4cc3-ad7a-23694bdba903___R.S_HL%208289%20copy%202.jpg
validation,maize_healthy,maize_healthy:image:0d0d4a6f-784f-464b-89e8-f962d375e4be___R.S_HL 8253 copy.jpg,image_only_provisional,data/multicrop-v1/splits/validation/maize_healthy/0d0d4a6f-784f-464b-89e8-f962d375e4be___R.S_HL 8253 copy.jpg,0823b90473c33a9e915b618503baf2765dff90d69e14609ba2b0b2032a9289fb,d4e58b43d959dbd147b191254c431c91d2ba3627200f7fbd60d9883079e11297,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0d0d4a6f-784f-464b-89e8-f962d375e4be___R.S_HL%208253%20copy.jpg
train,maize_healthy,maize_healthy:image:0d27e784-5661-4474-9806-3453c7ef3bf5___R.S_HL 5511 copy.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/0d27e784-5661-4474-9806-3453c7ef3bf5___R.S_HL 5511 copy.jpg,7d9333cd1cfa6aad1a93d032a32b4d480d88466889c946f57cbdd8e1a2ec5661,67937e9fc62965984e4d63de0fd8e78d489f2ef158d2eff1fb0af0ec546a3060,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0d27e784-5661-4474-9806-3453c7ef3bf5___R.S_HL%205511%20copy.jpg
test,maize_healthy,maize_healthy:image:0d61ead9-f316-408e-88f5-fbecdfb11c1a___R.S_HL 8324 copy 3.jpg,image_only_provisional,data/multicrop-v1/splits/test/maize_healthy/0d61ead9-f316-408e-88f5-fbecdfb11c1a___R.S_HL 8324 copy 3.jpg,1f3f7a5dd8197f0192ecea1de9059d7465b33b1202eb9010226915e69ff63f2a,6841538d38b4abf9b92961c482f352c8fd0394b0be0f35aaa846a2e386c8f19a,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0d61ead9-f316-408e-88f5-fbecdfb11c1a___R.S_HL%208324%20copy%203.jpg
train,maize_healthy,maize_healthy:image:0dbd11d8-bf4d-48e1-a154-bf99de9caf64___R.S_HL 8227 copy.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/0dbd11d8-bf4d-48e1-a154-bf99de9caf64___R.S_HL 8227 copy.jpg,de2593e0536294b92e8f43e95f336daae148d18efadd6db075e17212e27048f4,14fc713b8e3f59a3c19a224222d6f63e47404f72d0a8a444e634ea9676287989,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0dbd11d8-bf4d-48e1-a154-bf99de9caf64___R.S_HL%208227%20copy.jpg
train,maize_healthy,maize_healthy:image:0e056ce8-3e28-4a07-bae2-33c9e96d1ada___R.S_HL 0652 copy 2.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/0e056ce8-3e28-4a07-bae2-33c9e96d1ada___R.S_HL 0652 copy 2.jpg,c4a1b000c1db3b96f7303bfed34ed2f78e3afaf98bc5d6e52f338972fe2d5a99,6f7977d32f3f71c5c4645bb35debacc3c02f325eb50c0d8607f04cd71ff457e4,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0e056ce8-3e28-4a07-bae2-33c9e96d1ada___R.S_HL%200652%20copy%202.jpg
validation,maize_healthy,maize_healthy:image:0ee6c8d6-534f-4fc5-92bb-fac9d226c70b___R.S_HL 8011 copy.jpg,image_only_provisional,data/multicrop-v1/splits/validation/maize_healthy/0ee6c8d6-534f-4fc5-92bb-fac9d226c70b___R.S_HL 8011 copy.jpg,1a0bcec7b2ba69370bb4d59edb98587d7e3b609a2543cbf4d78c5e54d29a4dae,6b194f4706ffd734eef98b0fb83d275c5a7b36dee3111aeb5909f485ace995d8,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0ee6c8d6-534f-4fc5-92bb-fac9d226c70b___R.S_HL%208011%20copy.jpg
train,maize_healthy,maize_healthy:image:0f16ec85-220f-4b3f-8a89-6e463676c8b0___R.S_HL 8013 copy 2.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/0f16ec85-220f-4b3f-8a89-6e463676c8b0___R.S_HL 8013 copy 2.jpg,eafcae38d90bf170631f9e74618a2ad2e275fb55cc929be7950620ee9428f160,efc1f1ef09f842f08fcce70c92c4c8f00479ad5dda2ba46ab809396fedac92b4,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0f16ec85-220f-4b3f-8a89-6e463676c8b0___R.S_HL%208013%20copy%202.jpg
train,maize_healthy,maize_healthy:image:0f1f7e10-1ca9-488c-8c59-a736d0d7fb4d___R.S_HL 8040 copy.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/0f1f7e10-1ca9-488c-8c59-a736d0d7fb4d___R.S_HL 8040 copy.jpg,77db1bfec6ab84db38b1a2197393fa55deb87327a515e8aa015ad43d32660b0d,63986cca056867da6daa5dabcc994f5728a37f4f8d95a1caf2e2e51425378eac,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0f1f7e10-1ca9-488c-8c59-a736d0d7fb4d___R.S_HL%208040%20copy.jpg
validation,maize_healthy,maize_healthy:image:0f3ce24e-fcf4-4738-94db-dc39881c0c73___R.S_HL 8038 copy.jpg,image_only_provisional,data/multicrop-v1/splits/validation/maize_healthy/0f3ce24e-fcf4-4738-94db-dc39881c0c73___R.S_HL 8038 copy.jpg,3db710f523e75ede77ec6f994f14231ca5e5580fadb6c1c42ebdf1a9da8f882c,662ab97afe5263faef99bb42c3477a7261179cd3d13b2b38274a8f52631b69c4,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0f3ce24e-fcf4-4738-94db-dc39881c0c73___R.S_HL%208038%20copy.jpg
train,maize_healthy,maize_healthy:image:0f6d1e23-9ac3-4d2d-bd32-9b0cb91bf4e3___R.S_HL 0625 copy.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/0f6d1e23-9ac3-4d2d-bd32-9b0cb91bf4e3___R.S_HL 0625 copy.jpg,adc9fe10ce74397dd3809d6798fbf88809e05feea456cd3caf33962098730564,d39b17d36ade87b4117e8b9382e2723a23db46c26aac28011a75939d980887bf,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0f6d1e23-9ac3-4d2d-bd32-9b0cb91bf4e3___R.S_HL%200625%20copy.jpg
train,maize_healthy,maize_healthy:image:0f735e65-a30d-47b3-bf2f-d857a8e5a7d7___R.S_HL 8042 copy 2.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/0f735e65-a30d-47b3-bf2f-d857a8e5a7d7___R.S_HL 8042 copy 2.jpg,afd64b719177e10baeb5894192c6289de3264a458630853951bf0d9dce5e6a65,0e134fea72ca63a322c32a47e6d1b90bcf1d362b7a1ba5dcd49afb8921d9a104,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0f735e65-a30d-47b3-bf2f-d857a8e5a7d7___R.S_HL%208042%20copy%202.jpg
train,maize_healthy,maize_healthy:image:0f80ca6d-b0a3-4c59-bf37-f89bc3eea6ce___R.S_HL 8018 copy.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/0f80ca6d-b0a3-4c59-bf37-f89bc3eea6ce___R.S_HL 8018 copy.jpg,be90c5f9d4074629195ccb6c48f336045f7e79d2016f89656187efe539391c0d,f648a9202c7930cf0a29080ab268affbe6d42dde92e74835f61c3cf34a6ffa10,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0f80ca6d-b0a3-4c59-bf37-f89bc3eea6ce___R.S_HL%208018%20copy.jpg
train,maize_healthy,maize_healthy:image:0f9d8b9a-a49d-4641-b956-dc0963d7b6da___R.S_HL 8148 copy 2.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/0f9d8b9a-a49d-4641-b956-dc0963d7b6da___R.S_HL 8148 copy 2.jpg,fe33b57f621c24dfefa2d86418873b6db8d42f056fff7990f85cab6ae2198cf3,7c4887032b90800aef8f902cf6bb25cbed304f3895b0aebe2b61dc73bc8a5152,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0f9d8b9a-a49d-4641-b956-dc0963d7b6da___R.S_HL%208148%20copy%202.jpg
test,maize_healthy,maize_healthy:image:0fc33543-ee37-47e4-9207-5c4e5ee8302c___R.S_HL 8257 copy.jpg,image_only_provisional,data/multicrop-v1/splits/test/maize_healthy/0fc33543-ee37-47e4-9207-5c4e5ee8302c___R.S_HL 8257 copy.jpg,2e002f3e270e40ccd29ea8315d4152357e15872298ddff29d092a2a894fbb8f8,aa610d0cd7cd63ff14996b1e091f8374364abb285cd315646baf932f1338aac8,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0fc33543-ee37-47e4-9207-5c4e5ee8302c___R.S_HL%208257%20copy.jpg
train,maize_healthy,maize_healthy:image:0fc63695-5bae-4313-ae41-9e9e09ce855b___R.S_HL 0620 copy.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/0fc63695-5bae-4313-ae41-9e9e09ce855b___R.S_HL 0620 copy.jpg,a8e8165e3de4fef801525691ea9a65589796a9cdaa7c88ce1c37ced1692cc6f4,db87fcad00a5c14292b185797d374807fcac2a2f7039bb4468cbad269c82c69b,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0fc63695-5bae-4313-ae41-9e9e09ce855b___R.S_HL%200620%20copy.jpg
train,maize_healthy,maize_healthy:image:0fdec9d5-d84a-45aa-94c5-9b66f192dd8c___R.S_HL 8019 copy 2.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/0fdec9d5-d84a-45aa-94c5-9b66f192dd8c___R.S_HL 8019 copy 2.jpg,572da7ca800d01bab564ec16436ebbb813da2166409d28453b5db214a81c27e8,379b41a0244d998a0d254f3807d267c64b01b7e61d29b3e9a5acd444201b80b0,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/0fdec9d5-d84a-45aa-94c5-9b66f192dd8c___R.S_HL%208019%20copy%202.jpg
train,maize_healthy,maize_healthy:image:1003bded-8167-4819-a1d8-627449fe7781___R.S_HL 7991 copy 2.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_healthy/1003bded-8167-4819-a1d8-627449fe7781___R.S_HL 7991 copy 2.jpg,2c57fb5379ce4f55ab7bfac72984976b4f1ff6c8cba2fdfe7d563af4d84bcd97,6cd7647f7d1d027ff3a6552cc45196b18a9ac98bb1f42ad41f271166ac6dc305,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/1003bded-8167-4819-a1d8-627449fe7781___R.S_HL%207991%20copy%202.jpg
validation,maize_healthy,maize_healthy:image:1009c64f-a31c-49fb-9eb4-b6373a588dd0___R.S_HL 5490 copy 3.jpg,image_only_provisional,data/multicrop-v1/splits/validation/maize_healthy/1009c64f-a31c-49fb-9eb4-b6373a588dd0___R.S_HL 5490 copy 3.jpg,d15f2717fe8f0b7d86b3f7c4c34882c9b8d5fae8463306497128ec896270b025,3fa7c3e8d27d625f242ba73836e0106df1a99393820b3a7980b1fdd8ccd27730,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/1009c64f-a31c-49fb-9eb4-b6373a588dd0___R.S_HL%205490%20copy%203.jpg
validation,maize_healthy,maize_healthy:image:1035c09e-6caa-4bab-8faa-d64d539fa9a1___R.S_HL 0626copy.jpg,image_only_provisional,data/multicrop-v1/splits/validation/maize_healthy/1035c09e-6caa-4bab-8faa-d64d539fa9a1___R.S_HL 0626copy.jpg,c063d1bbd5e2b33b93e8264fb419b9bdaced341f35d0ea97e7294dc2b683430a,c48d367b6bd0a67140f5414272deca80740b80c3be858dad0ac34feb8bfbd05e,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___healthy/1035c09e-6caa-4bab-8faa-d64d539fa9a1___R.S_HL%200626copy.jpg
