split,label,group,path,sha256,pixel_sha256,width,height,source_url
validation,early,early:13.0,data/splits/validation/early/0db67be3-f733-4d15-b7d9-5d075b2cafc7___RS_Erly.B 6401.JPG,4e99de5ba6dd4af89ce1ee9492f1e4d9635dee46d2acd83a11cac3fdc69dd103,c21b5e428471cfce1b9df778fd225fce0300e54a392da5e5c11e0fe471a80c0f,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/0db67be3-f733-4d15-b7d9-5d075b2cafc7___RS_Erly.B%206401.JPG
train,early,early:123.0,data/splits/train/early/0e03c87e-b43f-4cfe-a837-71306c68f4c0___RS_Erly.B 7733.JPG,6836d5fef8331d2cc74b817e23afec2481f5d1ea1276d8cdc75d47ff97703059,7d7e62bbfd0a17df651ff287a4af449fbdee73aed45a4037197d4f08540ca5a2,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/0e03c87e-b43f-4cfe-a837-71306c68f4c0___RS_Erly.B%207733.JPG
validation,early,early:39.0,data/splits/validation/early/0e2abcfb-e62b-4c61-a24a-0800cad904a8___RS_Erly.B 7382.JPG,4c717c52f645536345b4c23a3d4cd3b1e3031000c26213f0bc60a41e792d9cf3,229257dff8ba226b21320521464e5c8d1325e8a63ceb23da5e6d3530a19e948b,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/0e2abcfb-e62b-4c61-a24a-0800cad904a8___RS_Erly.B%207382.JPG
train,early,early:163.0,data/splits/train/early/0e2e58b7-1417-49c4-b014-b5efb4b4b831___RS_Erly.B 8256.JPG,0fad77ea95c708982877c1166c54e269be14e14f34ea4666c55fe7b420914eef,ea5771833c7a9869325d65289fa2322b4346e9f3c294a7e57dd2acec3bec4c7b,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/0e2e58b7-1417-49c4-b014-b5efb4b4b831___RS_Erly.B%208256.JPG
train,early,early:221.0,data/splits/train/early/0e39c18a-9e04-4f6b-b557-dc0e944d22e5___RS_Erly.B 9501.JPG,b65da821a35f794ee9206c2d3575d1813f9325a8638230d797322ddcbb21d0e6,805832bd4db18fb8771e5cff541c38559fc8efd20c11bf3913043c949e3396da,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/0e39c18a-9e04-4f6b-b557-dc0e944d22e5___RS_Erly.B%209501.JPG
test,early,early:9.0,data/splits/test/early/0ecc2ee7-fb66-41fa-a23b-9bdeaf31078a___RS_Erly.B 6381.JPG,5c242197423b49730598b3de1ad0057f5ee89389061691543824c69542a1a1ac,222f904eb6b3e7e2e6a95bcaf6cfac9d48727f680b55d936a3d60c203c4d6e5c,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/0ecc2ee7-fb66-41fa-a23b-9bdeaf31078a___RS_Erly.B%206381.JPG
train,early,early:173.0,data/splits/train/early/0efaac13-1988-48db-aec3-f31df3045b95___RS_Erly.B 8342.JPG,eb3b5cb8548b8fcf44b0a15d8874cd24762d665b60f61d8518a000884be0b6aa,0b8c55f10624b19cc915e699d7ec2c7b8189482c739547e987fbf01156b646db,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/0efaac13-1988-48db-aec3-f31df3045b95___RS_Erly.B%208342.JPG
test,early,early:15.0,data/splits/test/early/0f03a09c-aa48-4d51-95e1-752c466c3742___RS_Erly.B 6413.JPG,e1cf590506f66101b6e7282e967d9b82abf1e43a44e9f23aab3df710e635bc23,c10d6648ad1a6a8ada19cdef53832f8a01411b3d13b74af35012e97c8027da39,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/0f03a09c-aa48-4d51-95e1-752c466c3742___RS_Erly.B%206413.JPG
validation,early,early:109.0,data/splits/validation/early/0f065614-a53a-4c83-9d29-5d3e4ab5b41d___RS_Erly.B 7676.JPG,21b60a972d7cd31a94e87a905c02cf0a9400ce5122a44bc6da5ec44fc2b21edf,765f7717c48b255ac8f642e6f515ffd764d98e1bdf58d69fd2ef1a3cf581a8bb,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/0f065614-a53a-4c83-9d29-5d3e4ab5b41d___RS_Erly.B%207676.JPG
train,early,early:62.0,data/splits/train/early/0f111718-a749-42cf-9495-412f4b51acf0___RS_Erly.B 7482.JPG,c2b813db2ca460894280bc0decf1df940dbe64085b81d1c54568f74d155d5a3c,0b1d3e3e4542c238bd141bd37082c2d21bdf7389f29a1c2569c7e3627ae28555,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/0f111718-a749-42cf-9495-412f4b51acf0___RS_Erly.B%207482.JPG
train,early,early:238.0,data/splits/train/early/0f12e22b-49a9-4d9a-84bc-76bb86ed2a14___RS_Erly.B 9572.JPG,2381603fbb34bc3591a404c76594755aabb04daf23adc8c7d8b4aad2787b025d,cc9edcec31fea7baf1869a84fea84f4b7a913b53a0cde2642269fc3203d89c0c,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/0f12e22b-49a9-4d9a-84bc-76bb86ed2a14___RS_Erly.B%209572.JPG
test,early,early:9.0,data/splits/test/early/0f1fb081-c715-414e-aa64-2c398ba6c320___RS_Erly.B 6382.JPG,8eea41654440fb62a71d7b6aa87f365b73429a29b11a597d8a90b78d8cc94dc7,f61ab7aa525daca6175a632bf9c711f0e537b28a5f9ef4cb8fa86ef4935b966d,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/0f1fb081-c715-414e-aa64-2c398ba6c320___RS_Erly.B%206382.JPG
train,early,early:204.0,data/splits/train/early/0f4e562d-77ee-47c2-8ee9-34b391bc0fc3___RS_Erly.B 9434.JPG,b19b479c3bfed8d643f661476af90238a9292442cc27f4e7e431f1f3aff27105,eccddd1a96e62fffd8a60f1b31888844c329499d32df2f5b247b25173427a8b4,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/0f4e562d-77ee-47c2-8ee9-34b391bc0fc3___RS_Erly.B%209434.JPG
train,early,early:206.0,data/splits/train/early/0f7a2408-9c26-4ff9-bee5-2bfcd91a11f7___RS_Erly.B 9440.JPG,83811b79d005f3039153e0a398e698f41b70877881bf8b6a7c4d62a25841d09d,c200bf539ed97c27f15c9d434770f7318f4176e9f63292e53dd1317f128d5f3d,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/0f7a2408-9c26-4ff9-bee5-2bfcd91a11f7___RS_Erly.B%209440.JPG
validation,early,early:224.0,data/splits/validation/early/0fbc786c-62a7-44f3-8db8-2649809bf1aa___RS_Erly.B 9514.JPG,70abad1a8ae681df515c9f9312f2e9d599c6b28a9565aa1d2469ddfc9d8fb3a5,87c4de72207183a07c8596b4982ca1ddfc3b5fb18c79a032cb3606183e6f97ec,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/0fbc786c-62a7-44f3-8db8-2649809bf1aa___RS_Erly.B%209514.JPG
train,early,early:119.0,data/splits/train/early/0fc8cb27-a10f-4587-a91d-4dbec9f839c7___RS_Erly.B 7715.JPG,a47c8ce13ff95e5b53f819853667e6543859df889733b963bbe271e858eb1235,b190d384a8c11f7a769f038759e171248617c746b95a6254d0837487de421269,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/0fc8cb27-a10f-4587-a91d-4dbec9f839c7___RS_Erly.B%207715.JPG
validation,early,early:2.0,data/splits/validation/early/10a46a0b-debe-49f9-8562-c7c81855160e___RS_Erly.B 6339.JPG,2d2ac570141a7ad2a38bfaac158f4daad04d235d5961da7187addeccedd37460,972502c4cd9ade6e99bf788bc3ee934a01ed9fc63e13487bad3b5951957bef5a,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/10a46a0b-debe-49f9-8562-c7c81855160e___RS_Erly.B%206339.JPG
train,early,early:78.0,data/splits/train/early/10c1d7a4-bd14-4961-9b96-c7047589eccd___RS_Erly.B 7552.JPG,c33991f4840e275a70a8e7c9ed31da150e3c08b18e5e81ed79d1e0ae453b18b0,f36bdd69e6ee94c20fa9a0b4b04c0e47c4f75df07c9b0cdb06876efeeaf09f70,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/10c1d7a4-bd14-4961-9b96-c7047589eccd___RS_Erly.B%207552.JPG
train,early,early:102.0,data/splits/train/early/10e7dcfd-2cbc-4623-ba9f-94f0e2e4fe13___RS_Erly.B 7648.JPG,fcdf25668059b7f2ebfc94b02a15a720ec4f9bf286d6e7af64d00b1f02e80881,9790f4ece811ec5a08ceef70c65bc62806b73f0835942e978f8abf6189ab3e2e,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/10e7dcfd-2cbc-4623-ba9f-94f0e2e4fe13___RS_Erly.B%207648.JPG
train,early,early:139.0,data/splits/train/early/10fedb70-9786-4623-a32b-97a622037511___RS_Erly.B 7796.JPG,b569d9f83bcb59af35c91d13b769451dc000e18743ae64d00f88e9a175ce09d2,a1f7d57b7676f51a221c283b061a13d8128cc65774a5ae28796a8d97813e36d9,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/10fedb70-9786-4623-a32b-97a622037511___RS_Erly.B%207796.JPG
validation,early,early:196.0,data/splits/validation/early/113562f3-fe24-4b28-9ec8-7ca432bded47___RS_Erly.B 9402.JPG,570a6de5a6f683e52c9db3d8c01f8952d90fe3aa22415b416a379fd83482c710,ad2baf6ec0bbbffddc3073641217e0236f66fb4388284ffc1f589e988ceb84bc,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/113562f3-fe24-4b28-9ec8-7ca432bded47___RS_Erly.B%209402.JPG
train,early,early:194.0,data/splits/train/early/11922494-321b-4742-afbe-f6db6a8b4005___RS_Erly.B 9392.JPG,7e87cf25c861606c69a2964fcb8651701357ec327de63059072846cbd5e9dc14,6c655fd16d4bec60acba50ca7f56ba13b70e06ed5fb0a2fc4c14db299e660850,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/11922494-321b-4742-afbe-f6db6a8b4005___RS_Erly.B%209392.JPG
train,early,early:213.0,data/splits/train/early/11f247d4-f87a-4273-bb9a-317e17916a75___RS_Erly.B 9470.JPG,36a23115863b9a83f0ffc74c31d68d37ab0ccfb99fe7539eaf944dcd66ccba21,428b0fa00af4a66ce9acb11caa53cc8fe392f249d67a627de1d308cf940ef864,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/11f247d4-f87a-4273-bb9a-317e17916a75___RS_Erly.B%209470.JPG
validation,early,early:183.0,data/splits/validation/early/121b3f84-70ed-4d1c-882c-d3204e2af046___RS_Erly.B 8421.JPG,dee451e529599659a475e8ab906a82db531353cc60f93ec4637187e1a50e6a1d,6d001332aee428a4cfca2a25641dee89332a9a9071c71752b0884354b1548f1b,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/121b3f84-70ed-4d1c-882c-d3204e2af046___RS_Erly.B%208421.JPG
train,early,early:69.0,data/splits/train/early/121e9cbe-77d2-43ca-8e04-17a556a1c2b2___RS_Erly.B 7512.JPG,290328a30b543b8dad68de57b06cf252240d2e81cf1bbf2a99e870e1f811de24,b52c1215805454cc55466d790303d3dca53fc99eec47ebbd19242f55d798987d,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/121e9cbe-77d2-43ca-8e04-17a556a1c2b2___RS_Erly.B%207512.JPG
test,early,early:8.0,data/splits/test/early/12c1c25b-6809-45d8-9a20-969de7860b5d___RS_Erly.B 6372.JPG,839a4ce6b871533ab078724cb0a668950615c88a7f4663cb37d7dfb7bfefd08c,5e784184ac3e7fa7a608928cc9a588ee227bf40697c5c31a618bb393e13789eb,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/12c1c25b-6809-45d8-9a20-969de7860b5d___RS_Erly.B%206372.JPG
train,early,early:248.0,data/splits/train/early/13c87a78-0a62-4aff-b6f3-fcbf1a8323e6___RS_Erly.B 9612.JPG,bd6d4ef1ce38cfe625b826af5e96eaf42519958c60e364b59f9edbee90e04694,3dcfbbc413b74859c79a68d197cfc2cdd8b728e3ab2835190751127f82ef84e4,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/13c87a78-0a62-4aff-b6f3-fcbf1a8323e6___RS_Erly.B%209612.JPG
train,early,early:221.0,data/splits/train/early/13e96f82-68c6-4331-9b05-92a6767a400b___RS_Erly.B 9502.JPG,26676933d90b3f24ad7785e0693cd79497b45592d254626b82407308b2e99252,af413621c6a4746bc800fa9b48a19a30256df9a0f7d064c0eb8afef1ada962cf,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/13e96f82-68c6-4331-9b05-92a6767a400b___RS_Erly.B%209502.JPG
train,early,early:240.0,data/splits/train/early/141bbdef-ba38-49ed-9d6f-fe8d9de38e6f___RS_Erly.B 9579.JPG,3314ccdda74aff658d2d3dccaf8f2ab7346381dec5a937195f3b9588c116ee21,b9cc1e79748887e83df0030716c398840164d18c8eec1751b9fe001f64fc9807,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/141bbdef-ba38-49ed-9d6f-fe8d9de38e6f___RS_Erly.B%209579.JPG
train,early,early:199.0,data/splits/train/early/150cfe75-133e-4e98-90cb-de96a8120c03___RS_Erly.B 9414.JPG,bf947c4f1b34254a0428addbb0dd79eef619a6798b0ca4ed233e7f7979ed3c35,025a5b859e24bdf5ceaac82fb8c0571921dbc5492bef414cfeed88a92e1046c2,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/150cfe75-133e-4e98-90cb-de96a8120c03___RS_Erly.B%209414.JPG
validation,early,early:109.0,data/splits/validation/early/15fb19ad-8a5a-4e1b-8ed2-c8d48b006b1d___RS_Erly.B 7674.JPG,9e2e3d6090d552e0dc7f647c5729e0166232c29da78e22ee460cb9100adb0ece,33b02e627fcc75632ac1e8124bf7b96ff2edd381a1c62d5ba7c3dc95bf39fbe4,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/15fb19ad-8a5a-4e1b-8ed2-c8d48b006b1d___RS_Erly.B%207674.JPG
train,early,early:189.0,data/splits/train/early/164f6427-eeed-42da-bb51-ec07a57840dc___RS_Erly.B 9372.JPG,9632ea6211366b630edfc84d9f8d6e3fcbd93cd8346b1eb224f14018c0a41c65,11c53f6f90904663058bbcc7e2f32a8921ab0a4ab96ddc287c4733c016725bc4,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/164f6427-eeed-42da-bb51-ec07a57840dc___RS_Erly.B%209372.JPG
train,early,early:103.0,data/splits/train/early/16ae1b64-2954-4135-bea5-d599ba56740c___RS_Erly.B 7649.JPG,f98ff151f53b9db3a4e5db6a16d6dc32fafd649720439a868b0ebb4e4e824f27,b619b096bf084333cad91bce21cd63f833a159b57afb4f87422e0417c77d7483,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/16ae1b64-2954-4135-bea5-d599ba56740c___RS_Erly.B%207649.JPG
validation,early,early:157.0,data/splits/validation/early/16c7ab4c-6940-41e9-854f-d1a9a99325ce___RS_Erly.B 8216.JPG,7f161352f24d18ec477035750cb8fd7f127dd1621c0564fee2cc643b3ea93a87,b66c839f78ed4443abf7dd0723be9734a69848b1efa37e80f2700d2f40c49020,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/16c7ab4c-6940-41e9-854f-d1a9a99325ce___RS_Erly.B%208216.JPG
train,early,early:236.0,data/splits/train/early/16ce3799-ff03-4724-8c99-48a4243a6ff9___RS_Erly.B 9565.JPG,87db116b2ce27a997baf9212c87545bab8505d05c5b96084392ae19c9bce9d5e,fa1e1a64b0ca0b0f53d12bfd0dfebfe1bd42ad0949409b135715c155f2069864,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/16ce3799-ff03-4724-8c99-48a4243a6ff9___RS_Erly.B%209565.JPG
test,early,early:20.0,data/splits/test/early/16d79bd2-5c70-4e6b-a52a-0c578b501d04___RS_Erly.B 6446.JPG,ea19476a502ae1659ebd2809e9b31b7fb38bcc82bc0cc6c6fd9b5d135c573611,e3a590e0e3f7732d2a008a8e46aef9cac087f8430fa1b333d30ee15c4f8ee9bc,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/16d79bd2-5c70-4e6b-a52a-0c578b501d04___RS_Erly.B%206446.JPG
test,early,early:174.0,data/splits/test/early/16dcb9cd-05ab-46d3-b76e-d19c16077a6a___RS_Erly.B 8345.JPG,4f868d3a79c9a26c8f618305257ae09231f43b4bdf89da57227a4924c3fb2f76,d473719ea6a19ae0a9c839e45200e89edec7f0ef7ef7e3a1ba05fc3d0555d6d3,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/16dcb9cd-05ab-46d3-b76e-d19c16077a6a___RS_Erly.B%208345.JPG
train,early,early:149.0,data/splits/train/early/171b6622-c111-4fe9-b3f9-12b12ee0db06___RS_Erly.B 7836.JPG,bb92704ee59ffd550892b6448378a9e04f413c34c2848e0a1397217c0cd8d5f7,e8086b9ba0f1f4654bde84dde8e3e1933bdbf869872da90c30c257ea39387c6d,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/171b6622-c111-4fe9-b3f9-12b12ee0db06___RS_Erly.B%207836.JPG
train,early,early:55.0,data/splits/train/early/1742dfdd-c687-46ff-b958-34194feb68e4___RS_Erly.B 7453.JPG,866852942afa0c357d785ff9a02d99123a00fb50196683154bd0b17a340acb72,ffcf5a1ce502171b7e6c7915d817dcf7ed5e85449c76214d212e40a9d2d0b578,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/1742dfdd-c687-46ff-b958-34194feb68e4___RS_Erly.B%207453.JPG
train,early,early:54.0,data/splits/train/early/17a09abf-ee69-4d46-ac80-f8608d799b19___RS_Erly.B 7451.JPG,c6e097aa10ba6893070b927f594344ffc843285b3b7b0d9b84c8636dd432f2f2,e06b6825e0d8cfbf86e76f9ffab892b596063b39cf11f62348dbf0580bb6c100,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/17a09abf-ee69-4d46-ac80-f8608d799b19___RS_Erly.B%207451.JPG
train,early,early:249.0,data/splits/train/early/17d051ce-efe1-486e-b5ed-b71b1317a9f0___RS_Erly.B 9614.JPG,95f7e37ea5bf1faed58098b9f549f4811512312cbe6226098a16c400c5b0cec3,871fbb83dfe03468aa8a891c4db2fad53e009f27f0cdba1f25daeb5121ec1221,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/17d051ce-efe1-486e-b5ed-b71b1317a9f0___RS_Erly.B%209614.JPG
train,early,early:225.0,data/splits/train/early/1829d517-53ae-48a9-b721-5043dd10d0d2___RS_Erly.B 9518.JPG,3c7cc73e1f24149c2b996ec08b36d25031c20792380b674768d6887ada384c9b,1c1db9c0d97248259a52c46a325a8d142e2eb453e9dab69dacaedbc840ce2fd1,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/1829d517-53ae-48a9-b721-5043dd10d0d2___RS_Erly.B%209518.JPG
train,early,early:23.0,data/splits/train/early/1863e110-8422-400b-89a6-f0ef457659cc___RS_Erly.B 6462.JPG,602fcf392f42b1add8d3ddc8cb6e392e77f09739bd57023e08e3cfaff21f9da7,a3fcec84a2d6381413c73cc6211cc77e187dc30e15a3c715dbe4b7a30082d335,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/1863e110-8422-400b-89a6-f0ef457659cc___RS_Erly.B%206462.JPG
train,early,early:139.0,data/splits/train/early/1873e09f-31fd-4612-920a-861fac1af687___RS_Erly.B 7797.JPG,a1941ee1bbe2accefc9c14407a6fc0e4777b661bf840a0127be58fdf95dfcbac,aadcbba0f8cfe86d414f3d3f518bb02f7c122b6dd5d1de52f0dbc0c4fb61a7a3,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/1873e09f-31fd-4612-920a-861fac1af687___RS_Erly.B%207797.JPG
train,early,early:142.0,data/splits/train/early/18815a60-8297-46e0-922f-e6a0fea818ef___RS_Erly.B 7808.JPG,447ddfeb4e229d28e1cd38916a29d8b91114e050f059c10ce4bbc23b1c6a7c10,52e4217c8e316679734c6310075b9b31542411a41a492e2d54123f089d753c1a,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/18815a60-8297-46e0-922f-e6a0fea818ef___RS_Erly.B%207808.JPG
train,early,early:103.0,data/splits/train/early/18a21f42-8794-4665-8174-b0ccd3758af8___RS_Erly.B 7650.JPG,b9bd1310c963c929c38f7e63870b04a18c56d3ecd2c419420bf10656bdd81f6b,2e841f1cfa0a61b705bd926381a699163d004e1c4cf22b9917346985fa7a5a41,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/18a21f42-8794-4665-8174-b0ccd3758af8___RS_Erly.B%207650.JPG
train,early,early:65.0,data/splits/train/early/18d8f15c-4948-4506-ae09-54169f95cf36___RS_Erly.B 7496.JPG,45c51a35fa7aaeb7e02cac3a6402db01032130a70f460ff6185192a66d306d76,b01290bffcb55f959ac2fff6fb391f75504f262212438aa86a44f225f569d91d,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/18d8f15c-4948-4506-ae09-54169f95cf36___RS_Erly.B%207496.JPG
train,early,early:181.0,data/splits/train/early/18ec9a60-a4e3-4dd7-805f-fe9eaf526c2f___RS_Erly.B 8405.JPG,30f5ce74c12a3e78bbc8eeec8b249d58c9e3d6778852416d5e2c7d4934259650,7ae56758330e819569dbf34ace0319f3128d0aa0651bc761603e40aff64120ab,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/18ec9a60-a4e3-4dd7-805f-fe9eaf526c2f___RS_Erly.B%208405.JPG
train,early,early:160.0,data/splits/train/early/1941f5d9-f31f-453e-b07c-3f90da6aa381___RS_Erly.B 8238.JPG,b82a1781c1ad5dd469bddfbdd275bc9389dbf6330a02373c9dd27f5fc96a1d0b,ef6190fefe3d363daf3253f4939b21cba55556d0469c975f7d2a0f708446536b,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/1941f5d9-f31f-453e-b07c-3f90da6aa381___RS_Erly.B%208238.JPG
train,early,early:44.0,data/splits/train/early/19427ace-5a24-4e30-8a4d-228ab4a3b99b___RS_Erly.B 7403.JPG,7b9c9e762292cf8df835ee5f5649e832bea0a5975c71d6dc1f07760c1fee0b74,72db1f1c16b138dce36d36db4dfb58ea164b059b95458988401537690a2add46,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/19427ace-5a24-4e30-8a4d-228ab4a3b99b___RS_Erly.B%207403.JPG
train,early,early:149.0,data/splits/train/early/197fa869-c124-436e-b3cd-bced95f52a8e___RS_Erly.B 7834.JPG,5fdd8b43615bdc6732a30182efffb11617538be9dd9ff4191e88b9cce7b0484d,5c256bdfc6cc434e5c42561ce15b187db8d2bffc04b59ae4899ee6bf480c000c,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/197fa869-c124-436e-b3cd-bced95f52a8e___RS_Erly.B%207834.JPG
